18387297,The Manish Eating Point,https://www.zomato.com/lucknow/the-manish-eating-point-gomti-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1/120, Viram Khand, Gomti Nagar, Lucknow",Lucknow,Gomti Nagar,"North Indian, Awadhi, Biryani",11 AM to 11 PM (Mon-Sun),250,"['Cash', 'No Alcohol Available', 'Debit Card', 'Takeaway Available', 'Lunch', 'Delivery', 'Dinner', 'Credit Card', 'Indoor Seating', 'Free Wifi', 'Air Conditioned', 'Digital Payments Accepted', 'Wifi', 'Free Parking', 'Table booking recommended']",3.9,1020,3.9002708253891214
800896,Sardar Ji Ke Mashoor Chhole Bhature - Punjabi Zaika,https://www.zomato.com/lucknow/sardar-ji-ke-mashoor-chhole-bhature-punjabi-zaika-lalbagh?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"16/A, Near Novelty Cinema, Lalbagh, Lucknow",Lucknow,Lalbagh,Street Food,10 AM to 10 PM (Mon-Sun),100,"['Delivery', 'Takeaway Available', 'No Alcohol Available', 'Dinner', 'Lunch', 'Cash', 'Indoor Seating', 'Digital Payments Accepted', 'Pure Veg']",4.1,877,4.079839636065318
800969,Bajpayee Kachodi Bhandar,https://www.zomato.com/lucknow/bajpayee-kachodi-bhandar-hazratganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Opposite Bank of India, Nawal Kishore Road, Hazratganj, Lucknow",Lucknow,Hazratganj,"North Indian, Fast Food",7 AM to 7:30 PM,25,"['Breakfast', 'Lunch', 'Takeaway Available', 'Cash', 'No Alcohol Available', 'Dinner', 'Pure Veg', 'Free Parking', 'Outdoor Seating']",4.2,1307,4.178893620778831
800099,Mr. Brown,https://www.zomato.com/lucknow/mr-brown-aliganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"B 35, Sector P, Aliganj, Lucknow",Lucknow,Aliganj,"Fast Food, Desserts, Bakery",7 AM to 10:30 PM (Mon-Sun),200,"['Takeaway Available', 'Credit Card', 'No Alcohol Available', 'Cash', 'Debit Card', 'Indoor Seating', 'Air Conditioned', 'Desserts and Bakes', 'Pure Veg']",4.5,954,4.443361787889769
800276,Grandson Of Tunday Kababi,https://www.zomato.com/lucknow/grandson-of-tunday-kababi-chowk?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"LDA Colony, Near Akbari Gate, Purani Chungi, Sector C1, Chowk, Lucknow",Lucknow,Chowk,"Mughlai, Lucknowi",12 Noon to 11 PM,150,"['No Alcohol Available', 'Dinner', 'Takeaway Available', 'Lunch', 'Cash', 'Indoor Seating']",4.6,925,4.5320032433520145
800466,Sharma Ji Ki Chai,https://www.zomato.com/lucknow/sharma-ji-ki-chai-lalbagh?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"34, TN Road, Lalbagh, Lucknow",Lucknow,Lalbagh,Street Food,7 AM to 7 PM (Mon-Sun),25,"['Cash', 'No Alcohol Available', 'No Seating Available', 'Breakfast', 'Pure Veg']",4.8,1041,4.721387663835071
801647,Domino's Pizza,https://www.zomato.com/lucknow/dominos-pizza-chowk?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"5, Upper Ground Floor, Khun Khunji Road, Chowk, Lucknow",Lucknow,Chowk,"Pizza, Fast Food",10:57 AM to 12 Midnight,200,"['Takeaway Available', 'Lunch', 'Cash', 'Debit Card', 'No Alcohol Available', 'Dinner', 'Credit Card', 'Delivery', 'Air Conditioned', 'Indoor Seating']",3.8,1184,3.8080243959780495
801170,Spice Caves,https://www.zomato.com/spicecaves?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"4/293, Vivek Khand, Gomti Nagar, Lucknow",Lucknow,Gomti Nagar,"North Indian, Chinese, Mughlai",11 AM to 11 PM (Mon-Sun),500,"['Lunch', 'Delivery', 'Credit Card', 'No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Live Sports Screening', 'Indoor Seating', 'Table booking recommended', 'Air Conditioned', 'Valet Parking Available', 'Digital Payments Accepted']",4.5,2640,4.478212892129861
800432,Rattilal's,https://www.zomato.com/lucknow/rattilals-aminabad?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"B-12, Sania Market, Rattilal Chauraha, Shivaji Marg, Aminabad, Lucknow",Lucknow,Aminabad,"Mithai, Street Food, Juices",6 AM to 10 PM (Mon-Sun),100,"['Cash', 'No Alcohol Available', 'Takeaway Available', 'Breakfast', 'Indoor Seating', 'Pure Veg', 'Desserts and Bakes']",4,835,3.9896292239955247
800179,Mahalaxmi Sweets,https://www.zomato.com/lucknow/mahalaxmi-sweets-aliganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Sector H, Sector A, Aliganj, Lucknow",Lucknow,Aliganj,"Mithai, North Indian, Chinese","8 AM to 5 PM, 6 PM to 11:30 PM",275,"['No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Breakfast', 'Lunch', 'Delivery', 'Free Parking', 'Indoor Seating', 'Air Conditioned', 'Pure Veg', 'Desserts and Bakes']",4.3,1280,4.271234293069432
800891,The Cherry Tree Cafe,https://www.zomato.com/lucknow/the-cherry-tree-cafe-hazratganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"11, Habibullah Estate, Hazratganj, Lucknow",Lucknow,Hazratganj,"Cafe, Bakery","10am – 10pm (Mon-Fri),10am – 10:30pm (Sat-Sun)",200,"['Lunch', 'Cash', 'No Alcohol Available', 'Credit Card', 'Debit Card', 'Dinner', 'Takeaway Available', 'Desserts and Bakes', 'Outdoor Seating', 'Gluten Free Options', 'Air Conditioned', 'Indoor Seating']",4.4,1253,4.363269271571188
800483,Dastarkhwan,https://www.zomato.com/lucknow/dastarkhwan-1-kaiserbagh?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Wala Qadar Road, DM Compound Colony, Kaiserbagh Officer's Colony, Kaiserbagh, Lucknow",Lucknow,Kaiserbagh,Mughlai,1 PM to 10:30 PM (Mon-Sun),300,"['Cash', 'Takeaway Available', 'Dinner', 'Delivery', 'No Alcohol Available', 'Lunch', 'Indoor Seating', 'Air Conditioned']",4.7,2276,4.666457628129552
801960,Dosa Planet,https://www.zomato.com/lucknow/dosa-planet-1-aliganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Msg-19, Kapoorthala, Near Radhe Lal Sweets, Aliganj, Lucknow",Lucknow,Aliganj,"South Indian, North Indian, Beverages",11 AM to 11 PM (Mon-Sun),300,"['Credit Card', 'No Alcohol Available', 'Dinner', 'Delivery', 'Takeaway Available', 'Debit Card', 'Lunch', 'Cash', 'Free Parking', 'Kid Friendly', 'Indoor Seating', 'Air Conditioned']",4.3,1050,4.265481151683319
801146,Madhurima Veg,https://www.zomato.com/lucknow/madhurima-veg-1-gomti-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Next To Comfort Inn,Vibhuti Khand 2, Gomti Nagar, Lucknow",Lucknow,Gomti Nagar,"Chinese, Sandwich, Fast Food, North Indian, Pizza, Desserts, South Indian, Burger",8 AM to 11 PM,375,"['Lunch', 'Cash', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Dinner', 'Delivery', 'Breakfast', 'Live Sports Screening', 'Digital Payments Accepted', 'Indoor Seating', 'Air Conditioned', 'Pure Veg']",4.2,799,4.166966990473656
800561,Mahesh's Mansarovar,https://www.zomato.com/lucknow/maheshs-mansarovar-aliganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"8 Commercial, Near Bank Of India, Nirala Nagar, Lucknow",Lucknow,Aliganj,"North Indian, Chinese, Fast Food, Desserts","11:30 AM to 4 PM, 7 PM to 10:30 PM",200,"['Lunch', 'Cash', 'Takeaway Available', 'Credit Card', 'No Alcohol Available', 'Dinner', 'Delivery', 'Debit Card', 'Indoor Seating', 'Air Conditioned', 'Desserts and Bakes', 'Catering Available', 'Pure Veg']",4,1399,3.9935312371152873
800486,Moti Mahal,https://www.zomato.com/lucknow/moti-mahal-hazratganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"75, Mahatma Gandhi Marg, Next to Central Bank of India, Hazratganj, Lucknow",Lucknow,Hazratganj,"North Indian, Chinese, South Indian, Pizza, Fast Food, Beverages, Desserts",11 AM to 11 PM,400,"['Cash', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Lunch', 'Delivery', 'Breakfast', 'No Alcohol Available', 'Dinner', 'Table Reservation Not Required', 'Indoor Seating', 'Digital Payments Accepted', 'Catering Available', 'Pure Veg', 'Air Conditioned']",4.3,1328,4.272201207588107
801809,Rustic Haus,https://www.zomato.com/lucknow/rustic-haus-gomti-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"G 05, Ground Floor, Cyber Heights, Opposite Indira Gandhi Pratishthan, Vibhuti Khand, Gomti Nagar, Lucknow",Lucknow,Gomti Nagar,"North Indian, Italian, Continental",11 AM to 1 AM,1000,"['Dinner', 'Takeaway Available', 'Debit Card', 'Serves Alcohol', 'Cash', 'Delivery', 'Credit Card', 'Lunch', 'Above 18 Only', 'Air Conditioned', 'Smoking Area', 'Wifi', 'Free Parking', 'Nightlife', 'Fullbar', 'Wine', 'Live Music', 'Serves Cocktails', 'Table booking recommended', 'Wheelchair Accessible', 'Live Sports Screening', 'Valet Parking Available', 'Outdoor Seating', 'Beer', 'Indoor Seating']",4.4,1760,4.373281357223558
18801082,Farzi Café,https://www.zomato.com/lucknow/farzi-café-1-gomti-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ground Floor, Rohtas Summit, Vibhuti Khand, Lucknow",Lucknow,Gomti Nagar,Modern Indian,12noon – 1am (Mon-Sun),550,"['Lunch', 'Credit Card', 'Dinner', 'Cash', 'Debit Card', 'Live Sports Screening', 'Fullbar', 'Free Wifi', 'Air Conditioned', 'Nightlife', 'Indoor Seating', 'Table booking recommended']",4.9,560,4.748944430963358
800623,Alamgir Hotel,https://www.zomato.com/lucknow/alamgir-hotel-aminabad?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Naaz Cinema Road, Aminabad Market, Aminabad, Lucknow",Lucknow,Aminabad,Mughlai,11:30am – 11:30pm (Mon-Sun),175,"['Dinner', 'Takeaway Available', 'Lunch', 'Indoor Seating', 'Air Conditioned']",4.3,847,4.258081651991358
801480,Pizza Plaza,https://www.zomato.com/lucknow/pizza-plaza-rajajipuram?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Block E, Gauri Shankar Shreevastav Marg Roop Chauraha, Rajajipuram, Lucknow",Lucknow,Rajajipuram,Fast Food,10am – 11:45pm (Mon-Sun),100,"['No Seating Available', 'No Alcohol Available', 'Cash', 'Lunch', 'Delivery', 'Takeaway Available', 'Dinner']",4,463,3.982776775196831
801384,L 14 - Renaissance Lucknow Hotel,https://www.zomato.com/lucknow/l-14-renaissance-lucknow-hotel-gomti-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"14th Floor, Renaissance Lucknow Hotel, Vipin Khand, Gomti Nagar, Lucknow",Lucknow,Renaissance Lucknow Hotel,"North Indian, Continental, South Indian, Asian",6:30am – 11pm (Mon-Sun),750,"['Dinner', 'Serves Alcohol', 'Credit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Breakfast', 'Debit Card', 'Fullbar', 'Beer', 'Serves Cocktails', 'Air Conditioned', 'Wheelchair Accessible', 'Buffet', 'Valet Parking Available', 'Wine', 'Indoor Seating', '4/5 Star', 'Table booking recommended']",4.5,552,4.408440681650023
800874,Ananya Restaurant,https://www.zomato.com/lucknow/ananya-restaurant-gomti-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Opposite Tanishq Showroom, Patrakarpuram Chauraha, Gomti Nagar, Lucknow",Lucknow,Gomti Nagar,"North Indian, Mughlai, Fast Food","Closed (Mon-Wed),11am – 11:30pm (Thu-Sun)",175,"['No Alcohol Available', 'Dinner', 'Takeaway Available', 'Lunch', 'Cash', 'Free Parking', 'Air Conditioned', 'Indoor Seating', 'Digital Payments Accepted']",3.9,828,3.9003268582282495
801704,"Acacia - Biriyani, Kebabs & Wraps",https://www.zomato.com/lucknow/acacia-biriyani-kebabs-wraps-1-gomti-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"3/319, Vivek Khand 3, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India",Lucknow,Gomti Nagar,"North Indian, Mughlai, Biryani, Chinese",8am – 12midnight (Mon-Sun),150,"['Cash', 'Debit Card', 'Delivery', 'Lunch', 'Credit Card', 'Takeaway Available', 'No Alcohol Available', 'Dinner', 'Table booking recommended', 'Outdoor Seating']",4.2,930,4.1711682761512785
18877935,La Pino'z Pizza,https://www.zomato.com/lucknow/la-pinoz-pizza-hazratganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1 sapru marg, Hazratganj, Lucknow",Lucknow,Hazratganj,"Italian, Pizza",11 AM to 1 AM,250,"['Dinner', 'Delivery', 'Credit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Air Conditioned', 'Digital Payments Accepted']",4.2,422,4.1431098169268505
18868910,Bombay Brasserie,https://www.zomato.com/lucknow/bombay-brasserie-gomti-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"003, Ground Floor, Rohtas Summit, Vibhuti Khand, Gomti Nagar, Lucknow",Lucknow,Gomti Nagar,Modern Indian,12noon – 1am (Mon-Sun),750,"['Lunch', 'Serves Alcohol', 'Cash', 'Delivery', 'Credit Card', 'Dinner', 'Takeaway Available', 'Debit Card', 'Live Sports Screening', 'Indoor Seating', 'Air Conditioned', 'Smoking Area']",4.6,488,4.48146823883642
18951931,The Centurion,https://www.zomato.com/lucknow/the-centurion-gomti-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Top Floor, Wave Mall, Gomti Nagar, Lucknow",Lucknow,Gomti Nagar,"North Indian, Continental, Chinese, Italian",12noon – 11:30pm (Mon-Sun),900,"['Debit Card', 'Dinner', 'Mall Parking', 'Delivery', 'Credit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Live Music', 'Rooftop', 'Air Conditioned', 'Private Dining Area Available', 'Buffet', 'Indoor Seating', 'Table booking recommended', 'Kid Friendly', 'Smoking Area']",4.3,400,4.220606648871632
800646,Domino's Pizza,https://www.zomato.com/lucknow/dominos-pizza-aliganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Naraina Plaza, Upper Ground Floor, CP 65, Sector E, Sitapur Road, Aliganj, Lucknow",Lucknow,Aliganj,"Pizza, Fast Food",10:57 AM to 11 PM,200,"['Cash', 'Takeaway Available', 'Dinner', 'Delivery', 'Debit Card', 'No Alcohol Available', 'Credit Card', 'Lunch', 'Digital Payments Accepted', 'Air Conditioned', 'Sodexo', 'Indoor Seating', 'Free Parking']",3.8,1213,3.8078471625558383
800592,Raj Luxmi,https://www.zomato.com/lucknow/raj-luxmi-alambagh?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Opposite Chander Nagar Gate, Moni Baba Market, Kanpur Road, Alambagh, Lucknow",Lucknow,Alambagh,"North Indian, Chinese, South Indian, Street Food",11 AM to 11 PM (Mon-Sun),250,"['Dinner', 'Cash', 'Debit Card', 'Lunch', 'Takeaway Available', 'Credit Card', 'Indoor Seating', 'Pure Veg', 'Air Conditioned', 'Desserts and Bakes']",4.1,613,4.072374929082492
800126,KFC,https://www.zomato.com/lucknow/kfc-hazratganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ground Floor, Sahara Ganj Mall, Shahnajaf Road, Hazratganj, Lucknow",Lucknow,"Sahara Ganj Mall, Hazratganj","Burger, Fast Food",11 AM to 11 PM (Mon-Sun),225,"['Cash', 'Debit Card', 'Credit Card', 'No Alcohol Available', 'Takeaway Available', 'Delivery', 'Lunch', 'Dinner', 'Mall Parking', 'Air Conditioned', 'Digital Payments Accepted', 'Wheelchair Accessible', 'Indoor Seating']",4,857,3.989867632639306
800686,Kitchen,https://www.zomato.com/lucknow/kitchen-indira-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"C-162, Arawali Marg, Indira Nagar, Lucknow",Lucknow,Indira Nagar,"North Indian, Chinese",12Noon to 10:30PM (Mon-Sun),225,"['Cash', 'Debit Card', 'Takeaway Available', 'No Alcohol Available', 'Lunch', 'Credit Card', 'Delivery', 'No Seating Available', 'Dinner', 'Pure Veg']",4.4,915,4.351037758064844
18503284,Mughlai Huttz,https://www.zomato.com/lucknow/mughlai-huttz-aliganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Plot 16, Tehri Pulia, Kursi Road, Behind Bank Of Baroda, Aliganj, Lucknow",Lucknow,Aliganj,Mughlai,11AM to 11:40PM (Mon-Sun),200,"['Lunch', 'Cash', 'Delivery', 'Dinner', 'Credit Card', 'Takeaway Available', 'No Alcohol Available', 'Free Parking', 'Indoor Seating']",3.7,1323,3.7142679721966383
800676,Domino's Pizza,https://www.zomato.com/lucknow/dominos-pizza-gomti-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Plot 4/1, Vivek Khand, Gomti Nagar, Lucknow",Lucknow,Gomti Nagar,"Pizza, Fast Food",10:57 AM to 11 PM,200,"['Lunch', 'Cash', 'Delivery', 'Credit Card', 'No Alcohol Available', 'Dinner', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Digital Payments Accepted', 'Free Parking', 'Air Conditioned']",4,1279,3.9929683280897854
18937935,Pizza King,https://www.zomato.com/lucknow/pizza-king-indira-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Brijendra Murari Yadav Complex, Faizabaad Road, Indira Nagar, Lucknow",Lucknow,Indira Nagar,Pizza,11 AM to 11 PM,125,"['Cash', 'Takeaway Available', 'Indoor Seating']",4.1,291,4.049624870679836
800546,Shri Balaji Dhaba,https://www.zomato.com/lucknow/shri-balaji-dhaba-alambagh?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"C5, Near Mahana Petrol Pump, LDA Market, Alambagh, Lucknow",Lucknow,Alambagh,"North Indian, Chinese",9 AM to 3 AM,200,"['Lunch', 'Cash', 'No Alcohol Available', 'Dinner', 'Takeaway Available', 'Indoor Seating', 'Pure Veg']",4.1,555,4.069928739596665
19010109,Camcook,https://www.zomato.com/lucknow/camcook-gomti-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"2/5, Vikas Khand, Near Manoj Pandey Chauraha, Gomti Nagar, Lucknow",Lucknow,Gomti Nagar,"Chinese, Fast Food, Hyderabadi, Lucknowi, North Indian, Italian, Rolls, Mughlai","11am – 12midnight (Mon-Fri),12midnight – 1am, 11am – 12midnight (Sat-Sun)",200,"['No Seating Available', 'Dinner', 'Takeaway Available', 'Lunch', 'Cash']",4.2,212,4.104818347550692
801155,Nainital Momos,https://www.zomato.com/lucknow/nainital-momos-gomti-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1/340, Viram Khand, Gomti Nagar, Lucknow",Lucknow,Gomti Nagar,"Chinese, Beverages, Momos",12 Noon to 10 PM (Mon-Sun),200,"['Dinner', 'Delivery', 'Cash', 'Lunch', 'No Alcohol Available', 'Takeaway Available', 'Digital Payments Accepted', 'Air Conditioned', 'Indoor Seating', 'Free Parking']",4.4,1348,4.3656790914612005
800600,Wahid Biryani,https://www.zomato.com/lucknow/wahid-biryani-1-aminabad?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Naaz Cinema Road, Aminabad Market, Aminabad, Lucknow",Lucknow,Aminabad,"Mughlai, Biryani",11 AM to 12:30 AM (Mon-Sun),150,"['Lunch', 'Dinner', 'Delivery', 'No Alcohol Available', 'Cash', 'Takeaway Available', 'Indoor Seating']",3.6,932,3.6293636864688144
800228,Marksmen,https://www.zomato.com/lucknow/marksmen-lalbagh?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"2, Opposite Halwasiya Market, Maqbara Road, Lalbagh, Lucknow",Lucknow,Lalbagh,"Fast Food, Chinese, South Indian",9 AM to 10:30 PM (Mon-Sun),300,"['No Alcohol Available', 'Dinner', 'Cash', 'Delivery', 'Lunch', 'Breakfast', 'Indoor Seating', 'Air Conditioned']",4.1,1011,4.082271219114145
800259,Raheem's,https://www.zomato.com/lucknow/raheems-chowk?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Akbari Gate, Chowk, Lucknow",Lucknow,Chowk,Mughlai,7:30 AM to 12 Midnight,150,"['Dinner', 'Takeaway Available', 'No Alcohol Available', 'Lunch', 'Cash', 'Breakfast', 'Indoor Seating']",4.6,1320,4.550917834109728
800326,Royal Sky,https://www.zomato.com/lucknow/royal-sky-1-hazratganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Opposite Halwasiya Market Hazratganj, Hazratganj, Lucknow",Lucknow,Hazratganj,"North Indian, Mughlai, Chinese, Continental",11am – 11pm (Mon-Sun),550,"['Dinner', 'Delivery', 'Debit Card', 'Lunch', 'Serves Alcohol', 'Cash', 'Credit Card', 'Outdoor Seating', 'Beer', 'Serves Cocktails', 'Air Conditioned', 'Hookah', 'DJ', 'Valet Parking Available', 'Fullbar', 'Wine', 'Rooftop', 'Smoking Area', 'Nightlife']",4.4,1595,4.370680427395762
801293,Kareem Kababi,https://www.zomato.com/lucknow/kareem-kababi-aminabad?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"H.A Rajjak Complex, Opposite Masjid, Gangaprasad Marg, Aminabad, Lucknow",Lucknow,Aminabad,"Mughlai, North Indian","1pm – 11pm (Mon, Tue, Wed, Thu, Sat, Sun), 1:20pm – 11pm (Fri)",175,"['Takeaway Available', 'Cash', 'Dinner', 'Delivery', 'No Alcohol Available', 'Lunch', 'Indoor Seating']",4.3,458,4.228859004365261
