,Instrument_1,Instrument_2,Instrument_3,Instrument_4,Instrument_5,Instrument_6,Instrument_7,Instrument_8,Instrument_9,Instrument_10
2023-01-26,1.0064775627280043,0.9916633684942855,0.989546100848724,1.005037369249339,0.9979674405989108,1.0073670088062567,1.004944560437553,0.9994718503935618,0.9917661482086211,0.9851627015157155
2023-01-27,0.9957439333117454,1.008802504121787,1.0023436795746574,0.9878174279965545,1.0019336764041469,1.0040613990151952,0.9913986309109081,1.001738760954306,1.0007823930943862,0.9888331147747322
2023-01-30,1.0037850187629678,1.0058247434952512,1.011091572836669,1.0107958799759187,0.9865150539469176,0.9908637411731215,1.005364691369902,1.005352131263432,1.0053648162271298,1.0394869923923309
2023-01-31,1.0059263971226284,1.011622680921214,1.0097876059849988,1.0067365013485328,0.997051662462648,1.0078201107897626,0.9925000141683503,0.9978341627501468,0.9953571759060424,1.001019260487136
2023-02-01,1.0236212505283944,0.9816969217448233,1.0070876008945566,0.9841990077678168,0.9954908780960947,1.0111512224651666,1.0008431554468318,0.9894782967035604,0.993071079343277,1.007020506507986
2023-02-02,0.9929215050820612,1.0023673837338574,1.0006559334293448,0.9937039005472234,1.0218752716039594,1.0065606174075834,0.9801482670366679,1.0020666757842862,0.9936026858586755,1.00876250125993
2023-02-03,0.9923045553398526,0.9990530841933218,1.0052636775190775,1.0088968961335139,0.9882664176715216,0.996859928012425,0.9954608799742956,0.9936867206983717,1.0180148876202806,1.0042588603885645
2023-02-06,0.9876678326407748,1.0094227365333241,1.0216526507732864,1.0105802315737251,0.9851181461632249,0.995368418279625,1.0129522748705133,0.9931468957029702,1.0046489673539867,1.0079779964923568
2023-02-07,0.9909716973811051,0.9996048245417801,0.9683006283920073,0.9900063948664105,0.9976770207880167,0.9877972332313562,1.0166613912865943,0.985997545454552,0.9958083646626062,1.0015085424800307
2023-02-08,1.0147200208249119,0.9859411403844519,1.0119019082104106,1.000302376316701,0.9904309906369836,1.0048326746285416,1.0021929980662143,0.9942146313016479,1.000898424191351,0.9963535286145722
2023-02-09,1.0013360651934187,1.006844624847891,1.016189825840231,0.9878956986368889,1.0217637837909703,0.9808645738831232,0.9986830170338747,1.0061017121311033,1.003014453030776,0.9939911307041628
2023-02-10,0.9981205458863958,0.9952811595310502,0.9943225305231984,1.0087339411992358,1.0037772708334474,0.9932934937158139,1.0092384118614786,1.003278357306028,1.0083634006417521,1.0065174350676245
2023-02-13,0.9919426854711264,0.9946127531408738,1.0077024484590396,1.006323612801809,0.999990984101002,1.0013742172053848,1.0130612110486055,0.9943005897272116,1.0056870842231966,0.9981797321762946
2023-02-14,0.9980251405737763,1.0112505856446818,1.0084900008504822,1.0083699299889628,1.013343022185462,1.0004101224935702,1.0070442243594309,0.99710154110046,1.0034475928490887,0.9988991758083058
2023-02-15,1.0011706443197044,1.0061705300201722,0.9920495663842887,1.0213485610637996,0.9901882783192465,0.988129135203601,1.0118507793266331,1.0081496560572676,1.0064619872991207,1.0065045181835417
2023-02-16,1.000077535277235,0.9912658227742203,1.0009585046541982,0.9934499287377655,1.0100008751461986,0.9987302330221367,0.9919773823893492,0.9969906786955318,1.0043386995636427,0.9945775095370099
2023-02-17,0.9920098880489479,1.0026403517199467,1.0026531791777629,0.9951424047090147,0.995499773445831,1.0025236785025589,0.9858206441456416,0.986221171424806,0.9930398923166551,0.9980673983669666
2023-02-20,1.0033145566908808,1.015065926061796,1.008815223475271,0.9986015933834027,1.0000098379693656,0.9902228168557102,1.000014868750615,0.9973170192543316,1.0034330651187724,0.9919601841627113
2023-02-21,1.0054080360596662,1.015648565407981,0.9991127923171075,1.0042260217725965,1.0071267149358116,0.9961950525086096,1.0024439063004524,1.0003259771268183,1.0011774536403666,0.9924981823195346
2023-02-22,1.0004452008150686,1.005193422219047,1.0148201818681992,1.0098408137277668,1.0219696805648109,0.9925543813507568,1.008963136854098,1.0020354888579577,1.0223439992578658,0.9921480063731384
2023-02-23,0.9918362871597585,0.9942228259677235,0.979180817641265,0.9949552176565012,0.9926359220630732,1.0017053903917736,1.0036241110245563,1.019142623260577,1.0097514771850304,0.9944464417809881
2023-02-24,0.9912543211849679,1.0051323171646458,0.9870818330734692,1.0186870453199672,1.0120666224989092,0.9955183163300334,0.9832111843956348,1.0138335336983915,0.9990550482957947,1.012657600924624
2023-02-27,0.9843790166324496,0.9942230011745594,1.0002524688620817,1.0006700303077365,0.9957085798577165,1.006449206473437,0.9895784800064805,0.9987769536813239,1.001403940920731,1.0053586950594873
2023-02-28,1.0073429771843359,0.9890143667545434,0.9849729090337068,1.013061331867408,1.0035293536728775,0.9927416049495689,1.015835594631688,1.0013576671396303,1.0120651758857415,1.0008755679000794
2023-03-01,1.0210254641252205,1.0179119369306409,0.99771297774486,1.0099650330482441,1.0066759449317886,1.0139831782915538,0.9905952691258069,1.0070854987990137,1.0108426044364758,0.9827628935836918
2023-03-02,0.9884348118050562,0.9800101778819714,0.997509039259945,1.007402687977024,1.0153400393438925,1.0009413906344653,1.0166228020092207,0.9864910613021615,0.9833070727081099,0.9996445861854928
2023-03-03,1.0040488289400797,0.9998730605765496,0.9797337567633815,0.999309038428837,0.9872374460215676,1.0069205626675155,1.0038734650105239,0.9908433816451186,0.9950735060019346,0.9896616764509467
2023-03-06,0.9995733000895801,1.0097991232539856,0.9903892211278564,1.005254220410181,0.9949104198443273,0.9923010615028928,0.9991300750047906,0.9898989386616456,0.9946777207304234,0.988290319326836
2023-03-07,1.0200455175292242,1.0005527882508598,0.9932257940053131,1.002342538573457,0.9990771455953854,0.9979923220915246,1.0063618179449456,1.0078053815012022,0.9949079969495124,0.9944572357105897
2023-03-08,0.9974527328334132,0.9774391774194148,0.9851593141626103,1.013965359822231,1.016789055469672,0.9977122604785098,1.0059833990777032,1.0033179939415287,1.031473959652579,1.0114609280154536
2023-03-09,0.9989214061861046,0.9906882212386161,0.9842607145602309,1.0022371350193526,0.9926635367473918,0.9860753207382922,0.9937538599025966,0.9894406653264395,1.0172179657262512,1.0090571677232425
2023-03-10,1.0001202808199916,1.015112497562452,1.0009741572597317,0.9916224469126955,1.0155509171612278,1.0056047485981583,0.9898791029496026,0.9982980631590401,0.9914803174216522,0.9864644434417914
2023-03-13,1.0095066795853531,1.0194815017199117,0.9863089115408661,1.0058467180922868,0.9937134180749557,0.9953396395001116,0.9942924112864837,0.9915956083365843,1.0006854510937528,0.991923292134816
2023-03-14,1.002908790603221,0.9996976646180641,0.9978129146953234,0.991163635567849,0.9944477576840483,1.0077840516850407,1.0052227632016637,0.9904701471716667,1.001194035347552,1.0077436997869675
2023-03-15,0.9836412292733656,1.0056495005005133,0.9935943665160685,1.0059234614101904,0.9925949618366087,0.982309525698739,0.9840530956626783,1.0006810812972229,1.0028011409014652,0.9911958195397138
2023-03-16,1.006607659477695,0.9837187945950739,0.9995393081646137,0.9881604832382347,0.993701557791718,1.0006742138932447,0.991631082355987,0.9963610815273467,1.0103157725636105,0.9944465589878374
2023-03-17,1.0085936362181973,0.9889642767910937,1.0055131837485298,1.0147230176181266,0.9757816420561167,0.9922611477574557,1.0059885815566256,0.9981712203985306,1.0039191184720866,0.9941771669225705
2023-03-20,1.0010664661457571,0.9986441476455657,1.0119486420515655,1.0027479772196308,1.0035824282324517,0.9960888986964914,0.9953348535174319,0.9958829166435879,1.0041531218301172,0.9959981838846346
2023-03-21,1.003102551550258,1.0211750846591579,1.0089510704002245,0.9969444424255479,1.0122870118684606,0.9961267666631317,0.9800210329521295,0.9901677922345877,0.9816623005708484,0.9966903541518335
2023-03-22,1.0003842575999402,1.0171090852592104,1.0034752986330975,0.9980109754481697,1.008530232660749,0.9783269568689617,1.0025594153065727,1.0079400079333232,0.9855199959304134,1.0117055200549885
2023-03-23,1.0035913977445141,0.9960549232037775,1.006549171306078,1.0231713071071198,1.0020207014215314,1.0026858061953736,0.9956160287845545,0.9917358933422595,1.0085396144092331,0.9916740163435684
2023-03-24,1.0009160817189675,0.9954338820914554,1.0050022680327162,1.0035428822761208,1.0106315166253463,0.9951118222288742,0.9975043699225938,0.9904581776996593,0.995766055920709,1.0039809077770874
2023-03-27,1.0078001500635403,0.9910189197682814,1.0089357467359663,1.013851432931703,1.004343755908989,1.0191489926501944,0.9924904466675109,0.9878281367403393,0.9825665496803295,1.0152759455839888
2023-03-28,1.0067664462151902,0.9996442165968263,1.003004189824001,0.9890059902788315,1.0249640305170802,1.0014933257218002,1.0012947854578857,1.0074855438895007,1.0050226638159023,1.002441816632811
2023-03-29,0.9923248609069056,1.004926780437968,1.0192022821228202,1.0137478447840484,1.0162626873369882,0.9950998881474912,0.9903508069140158,0.998942690145371,1.000757535908389,1.0112042174957203
2023-03-30,0.9834144341631411,1.0156161810197213,0.9986208728852775,0.995939455695514,0.9901280074548888,0.9837843458027695,1.0084673527890633,1.000933615219505,0.9873806907523534,0.9873301591623451
2023-03-31,0.9968471337617143,1.0170336614127038,0.9976069543962678,0.9852780143818191,0.9977451154394628,0.9974759550741487,0.9735862439853681,0.9996571101349934,0.9978928778033412,1.0071877725656362
2023-04-03,1.0188653039394882,1.0115316328001358,0.9975142078054716,0.9891935546385848,1.0262727996777683,1.0007924982010323,1.0003393504854823,0.9999587499797055,1.0021832273854856,0.9987571688359134
2023-04-04,0.9944786787644595,0.994745265262584,0.9998724754297894,0.9947794270937051,0.9930954886013019,1.001265101843972,0.9976529863793463,1.0153566497979276,0.9740333866192219,1.0111770703987624
2023-04-05,1.0127413398338507,0.9796754826358008,0.9967783248277828,0.9964917596460582,0.9862206988243682,0.9924504750339657,0.9891534937367686,1.0178806834523149,1.009602595812816,1.0129993169175098
2023-04-06,1.0074442926354055,0.9889707553535223,0.9949675029956354,1.005106740789801,0.9880506888078421,1.0073569143954988,0.9977991714009008,0.9964580793761836,1.0073363800172013,1.0046534268332736
2023-04-07,0.9965961446370788,1.0118631131531335,0.9894454609196435,1.0063796197060384,1.0061498457063496,0.9971087234210221,1.0034673275434487,0.9877643362352181,1.0094849700917037,0.9983523375242521
2023-04-10,0.9949853851675965,1.010747435447115,0.9931799260841508,0.9862113337008473,0.9847511673192874,1.0062797348881651,0.9874748078947169,1.0179063724237853,0.9795918299989209,1.0173127212790438
2023-04-11,1.0023128451815857,0.9992331630511456,0.9947645620598581,1.0042001571824701,0.999823668523974,1.0112963460726827,1.0013431777429036,1.0017044685726688,0.9965697745896065,0.9996306120033407
2023-04-12,1.003283396264321,0.983240348213318,0.9868059603944814,1.0076618437951086,1.0019104770214653,0.9983615104285712,1.0003844131984776,1.003682581154449,0.9948158873313568,0.9924456315122068
2023-04-13,1.0021607836865978,0.9904620497862756,1.0042917106826,0.983314927741692,1.0105467857291373,1.0049381273843223,1.0027641104714988,1.0100773477377178,1.016997587046495,1.0103973816488283
2023-04-14,0.9819560351888931,0.9874832250252418,0.9939700676799996,1.0004610167376748,1.005391070004825,0.9929674071026963,1.0020698067435765,0.9926731439199513,0.9941022821919064,0.9862290876322994
2023-04-17,0.9910083365163848,0.9867714308471631,0.9904868069386413,1.0107942601219626,0.9907490667369975,1.0268787078869703,1.005146376343942,1.0020504605619744,0.9916514663862949,1.0072291035108931
2023-04-18,0.9944590298563319,1.0014211069633094,1.0261365682869217,0.9992396901848489,1.0117613604875453,0.9931915191976164,0.9998501263272116,1.0180693161759096,0.9939487126603792,1.0184934092011328
2023-04-19,1.0073040648545908,0.9945900191819456,1.0065454055403933,1.0099749660897812,1.0064387397567383,0.9846172941183421,0.9929535715618963,0.9977273999191704,0.9994558138320323,1.0064272879110818
2023-04-20,1.0019789655821376,0.9869326849096608,1.004009997119256,1.0063257812287603,1.0058147448580574,1.0110686160849662,1.0085757846973074,1.0048032998293959,0.9994984686943054,0.9837242948650796
2023-04-21,1.0045063051843954,1.0022794709241811,1.0029200434174677,0.9875111553060564,0.9894455280752054,1.0107893179234866,0.9998044675803893,1.0070396697713173,1.0004833005133817,1.000497685199161
2023-04-24,1.0096289004710355,0.9950518354188231,1.0011618822321902,0.9955870130817058,0.9958636162251928,0.9971124557639546,1.002424271521939,0.9954230202260654,1.012839286107141,0.9912920626144545
2023-04-25,0.9983326750915353,0.9958114858139491,1.0147779081465054,1.002167894257185,1.0105739587086404,0.9854512669084053,1.0028746264963342,1.0091378050935966,1.0010233631718723,1.0109139308770094
2023-04-26,0.9950394598183581,1.0143961145521674,1.02345993599639,0.996577484599173,0.9957540145797165,1.0148429229171325,1.0161243378654334,0.9949840219725431,0.9960061286325294,0.9973855774823546
2023-04-27,0.9868428174078338,0.9910537386176015,0.9902068605128643,0.9925499148440946,0.9998531619079003,1.0025453813217282,1.0158289766600002,0.990264162728792,1.0100938264207613,0.9980619919252315
2023-04-28,0.9997054063047224,1.006972389632061,0.9890333567077302,1.0040322050135766,1.001866261384249,1.0051376654125659,1.0030964706307333,1.0250619003979826,0.9938416410639546,0.9949030641343557
2023-05-01,0.9939867471472974,0.9946595400398035,0.9938451479093925,1.0121635467929222,1.0145092950905923,0.9945076753326051,0.9919093511804826,1.0049262498292353,0.9946919075326587,1.006550680644292
2023-05-02,1.0022317167895516,0.9851538657265182,1.015798550076855,1.0183246498134138,0.9940896483506212,0.9963297363442966,1.0030633363618968,1.003550857309553,1.006808516001165,1.0205095336778913
2023-05-03,0.9984317587025912,0.992247236462156,0.9864987779633478,0.992915910896395,0.9998687388867559,1.0183112099558436,0.995036247349237,1.0024408535609535,1.0000357716790638,1.0121572384257491
2023-05-04,1.0257964387216583,0.9949043394226295,0.99531660702255,1.0106984320742198,1.007043605212028,1.0188423922678649,1.006057555083119,0.9966128285439564,1.006125231283174,1.011350974728335
2023-05-05,1.0084402414893034,1.0052866656704436,1.010926004441007,1.0119639583014688,1.014120353469682,1.0067095074431722,0.998529900852807,1.0016685273095756,1.0123406143337565,0.9920623144246121
2023-05-08,1.0038942962312447,0.9962735723054776,1.000487567051542,1.0130691835355616,1.0021132203897143,1.0006645862211894,0.9866907997651772,1.007691968014104,1.0066770344734166,1.0220726212515132
2023-05-09,0.9971263544968296,1.00239436520158,1.0026974684758418,1.0161028077807512,0.9992473280758568,1.0029946904107925,1.0062987191218122,1.0020682270687438,0.9957447432254608,1.0021431932915639
2023-05-10,1.01099633761896,0.9899853311394725,1.001530867324332,0.9932218677225145,1.0122245830851202,0.9850805455237863,0.9946252773131479,1.0039800180698781,1.015981601560818,0.9995426020276315
2023-05-11,0.9946623011435918,1.019193441325033,0.9858213385686054,0.9784475856832019,1.0046107414081173,0.9951910579230516,0.9900376283204505,1.007310154145372,1.0026414897402447,0.9945739879637591
2023-05-12,0.9874760417830349,1.008964516022487,1.0067245205170448,0.9992085547203696,1.0188416757194376,0.9895540937588931,0.9850575119882228,0.993303441852062,0.9997441725658652,1.0026368649221729
2023-05-15,0.9977900848873515,1.0037274838176782,0.9877601298714286,1.0147453010119742,0.9993786813145167,1.0114378762759733,1.003633839908783,1.0047789149551782,1.005915098314377,1.0046880402369616
2023-05-16,1.0066492362634454,1.0135829466037527,1.0021675574605806,1.0073166745887472,0.9993028861539689,1.014708289982277,0.9934575724648322,1.018376206449657,0.9997984408093402,0.985991296969714
2023-05-17,1.0014821414366373,0.993411284823989,1.008643577332301,0.9936937287311883,0.9957472343960763,0.9814782678245751,0.9956862677942013,0.9762478371810012,0.9844826263550437,1.0078346782862238
2023-05-18,1.0080905546601195,1.0044645119884434,0.9905749355582777,0.9997229248309967,1.0001639880536655,0.9886809016515701,1.0153506116237547,1.0090140065653095,0.9979923762396309,1.0004689683212202
2023-05-19,1.0022864380013166,0.9799856515656516,0.9977308046999722,0.9934020204076928,0.9902318215348027,0.9973924027745423,1.0183430699836662,1.0066303124564153,0.9945033721466527,1.0059434202639765
2023-05-22,1.0142947611195912,1.00949109428921,1.0007966208331651,0.9937502437038411,1.0072080872321978,1.0041434141568824,1.0091939391823337,1.006573227470272,1.0107529287680488,0.9948608984835373
2023-05-23,1.013463771819517,1.0021783652444654,1.0211736557705027,0.9933304625742498,1.0177147148433245,1.0021814838156302,0.99370571250823,0.9953718845448146,0.9970010328310754,1.0044515382540748
2023-05-24,1.005443115094516,0.9944783008918875,0.9999564550255001,1.0218581683068173,1.0176290204296004,1.00457366411621,1.000580203034385,1.0014012941636063,1.006355289422141,0.9900221863481016
2023-05-25,0.9976290497788476,0.9836493070395609,1.0042010309198657,1.0066942665012273,0.9953788459189746,1.0160675850200374,0.9880147456190309,0.9856600617321966,1.0024475084562734,1.0107281210241703
2023-05-26,1.0171852734397528,0.9956207742669624,1.0110473849576518,0.9998149324321084,0.9984748911628744,1.0090775527056604,1.0067458804223706,0.9845565703386825,1.015077945861293,1.014099385359917
2023-05-29,0.9939626713395424,1.0041666919573178,1.0051535358803463,1.0028106802341092,0.9947109848165565,0.9935049509317002,0.9999444608324423,1.0119987039600775,1.0056519136822202,0.9964999960223971
2023-05-30,1.0079484093172475,0.9721108612842173,1.0117562245377316,0.9829498889667021,0.9965814471888436,0.9890635437218885,0.9873340817967502,1.0118782606955616,0.9955329948659548,1.0036717632847083
2023-05-31,0.9997308304438352,1.0049827812425052,1.0009686877858444,0.9874495005066962,1.010214483485337,0.9952736387322882,0.984751632859174,0.9959271649719812,1.015323821838257,1.0087401917889642
2023-06-01,0.9967188733556438,0.9967128375443293,0.9969881941025004,1.0211888418685255,1.0040274429608402,1.0045105585549459,1.01055818290888,1.0025912430721737,0.997612433324003,0.9982380555589581
2023-06-02,0.9994841205174613,0.9998277924643217,1.0075043127113819,1.0007197177306761,1.0075547953179895,0.9993930184867695,1.0009868385081742,0.9804123731994722,1.0094072493581678,1.0036716086607274
2023-06-05,1.0102320946110794,0.9716471510189975,1.0213075795508142,0.9988048185174362,1.011345707991822,0.9898527747646151,1.0063478014856666,0.9897190582898401,0.9939805006135565,1.019528548954887
2023-06-06,0.9982946317880829,1.00237714968244,1.00894040611878,1.0051701381553937,1.0017056420068502,1.0038570292907052,1.0245301895456744,0.9996238827794867,1.0022134365089654,1.0107640640992088
2023-06-07,1.0113188380687044,1.0121434431416292,1.0066090462140949,0.9888327724911989,1.01667176360744,0.9887997412790542,1.0032315649364631,0.9926841336897944,0.999558713929422,1.0034937129404444
2023-06-08,1.0034194050270184,1.004428986639985,1.016471293026658,1.0047465724699853,0.9977609440808325,1.0098894522883535,1.0121681415988937,0.9879965450519453,1.006193099125147,1.0072377945546602
2023-06-09,0.997228213479807,1.014054922732998,0.9987002894859432,1.0014568246742812,0.9984704527087889,1.0003558537767532,0.9892949603049559,0.9858998428231007,1.0162760862043911,0.9917644857099417
2023-06-12,0.9903331042624028,0.9788920568252315,0.9938294987443259,0.9870536366309283,1.0167590346733928,1.0103513795490562,0.993340768162183,1.0229845232359582,1.010067999545891,0.9969563275561955
2023-06-13,0.9755107908165473,1.023378517357619,0.9863976350736862,0.9838773957876903,1.010480241339549,1.0249025388936368,1.0141417904508927,1.0058561719226626,1.0061664783428905,1.0087724096158208
2023-06-14,1.0078197013054144,1.0030164546106457,1.0012427826546484,0.9995741594168548,0.9926872235346802,0.9973966438558299,0.9834095939618279,0.9992169105067948,0.9903608462808424,0.9892226036392083
2023-06-15,1.002000940727001,1.014220181243934,1.0094273259745474,0.9846145777231451,0.990350576000761,1.0096540141110308,0.9904212969154789,0.9979557608089045,1.0057167998780396,0.9905613814979273
2023-06-16,1.0012545413409029,0.9869457012933265,0.9942031902756554,1.003403598473192,0.9843931319930515,1.0046153655205152,1.0000036220172928,1.0057413180981378,1.0024421184659376,1.013937640036193
2023-06-19,1.0014533000449408,0.9959143138083575,1.0014239879396825,1.0056488753553539,1.0006888378431498,1.0006061005167721,0.9932032859778973,0.9935916126875981,0.9862690881698419,1.0178532651672203
2023-06-20,0.9878359551140875,0.993293537395546,0.9930402593014,1.0091912260378784,0.9972542796214959,1.012758119883358,0.9934863998210544,1.002994415955911,0.9918796788529044,1.021887585668068
2023-06-21,0.9883919155905918,1.0033036521719918,1.0065591866693886,1.0043474136776358,0.9983484886594326,0.9989023958112805,1.0006383183583014,0.9987307861178311,1.0098873512004514,1.0225558515807414
2023-06-22,0.9946395011756094,0.9865926601048295,0.9993174125853427,1.026337965291102,0.9921938815535594,1.01672956581726,1.01712193653201,0.9946783281170234,1.005907209948575,1.016620576396185
2023-06-23,0.9964151635141538,0.9981658804557171,0.9943989356407005,0.9901017460891663,0.9937269825947376,0.9880327809676567,1.0005409809600387,0.992528320508427,1.0025410822083651,0.9847583907646293
2023-06-26,1.003514965375216,1.008571819056324,0.9804561500006419,1.0039483399357645,1.01255484853581,0.9881740723275908,1.0170697755110973,1.0043998410962665,0.9931732900235258,0.9996423731871421
2023-06-27,1.0058000245108332,1.0009605149133993,1.0056031994527839,0.9910337032159616,1.001895402248649,0.9861595274024821,0.9990881553697218,0.9911998733767421,0.9928702387815632,1.0126401515995571
2023-06-28,1.0111750810986382,1.006311213516886,0.989334160135622,0.9970403040644115,1.0124073169560568,1.0016184774595718,1.023669064720469,1.004141731755892,1.0021227409962588,0.9971130107495845
2023-06-29,1.0015365883918095,0.9986761786617646,1.0073076583299427,1.009814876205751,0.992369367624734,0.986973262545068,0.9820018823943029,1.005293876575389,0.9892248067496288,0.9788969466054214
2023-06-30,1.0040941442485134,1.0254484152059073,1.0001393005860268,1.0086218637439215,1.0010188122224153,0.9992114145651444,1.0094349964096254,0.9973009036862801,1.0028780568168356,1.0034228225864728
2023-07-03,0.9935400512301613,1.0101718081798585,0.9984516024394333,0.9926695481949296,1.0055806123614937,0.9912537927430422,1.0004819276635313,1.0001088159535845,1.01112033195235,1.0049592388484743
2023-07-04,0.9999497316760431,1.0084128538142438,1.0142019788191037,1.0057948284992717,1.0003035722671714,0.9871647215649835,0.989603286737323,0.9971518167484876,0.9941222201154926,0.9983316801654266
2023-07-05,1.0007667930845905,1.005512063370583,0.9994951397042781,1.005077865318125,1.0008451010449275,0.9806352866447723,0.9908487757369427,0.9987598940105126,0.9881735414396136,1.0062185426507286
2023-07-06,1.0156283736960043,1.012464662866559,0.9980674410920535,1.0152219528718587,1.001688097807643,0.9968341621551934,0.994083544926759,0.9971792888376243,0.99632500121274,1.001905976291886
2023-07-07,1.0018073711404016,1.0002304867595266,1.0045798372410695,1.0121800425987644,1.0097426953869062,0.9854577946044205,0.9749791319427127,1.0095888806373665,0.9866215112699935,0.9979544409943657
2023-07-10,0.9885647549114949,0.9823380294251608,1.0056304188425482,1.0078219847302976,0.9944503524983926,0.9746172755728495,0.9947513779212676,1.0041265308320892,0.9855167898124685,1.00203566836302
2023-07-11,1.0000469026081629,1.006010908437516,1.0013967782714954,0.9905145836694467,1.0122400183395355,0.9986156633489399,0.9999269572726506,0.9909088966637183,0.995776123254895,0.9913892594837782
2023-07-12,0.9984717084295577,1.0174678947864988,0.9865719599963607,0.9841906861377329,1.0150234374134963,0.9981085542707505,0.9935302918830339,1.0106554157473633,0.9941609584572231,1.018631538042343
2023-07-13,1.0070036704984957,0.995331815918619,1.0220118454075136,0.9941599704280795,1.0076500670981379,1.0031980286211868,1.013305149017846,1.0159408327388382,1.000520176735677,0.9926926507544176
2023-07-14,1.0048112585432165,0.9934444284356012,1.0205420140410941,1.0015665791158437,0.9965527399783981,1.0020488991899081,0.9868164120332182,0.9905289947944422,1.0122789134608177,0.9936512959371896
2023-07-17,0.9897834374564031,1.0055820494272842,1.0121300206812764,1.0074169030819953,1.0102122697679796,0.9926591259234218,0.9860796894842315,1.0153296484056733,0.9969777777476426,0.9976943319807597
2023-07-18,1.0135732325900992,1.0057789340798513,1.0047702191631056,1.0220904833694457,0.9937842161068968,1.009523463586578,1.0007704278761835,1.002890091072621,1.0156051931983021,1.0052923126346593
2023-07-19,1.005598574559587,1.0109849699131699,0.996556415488623,0.991841367108702,0.9898042408310798,0.9807246263629746,1.0209791025051935,0.9892263721046747,0.9979894875573125,0.9974351618335346
2023-07-20,1.003279432589572,1.0083923924511293,1.0088436105747356,0.9943850487117077,0.9985298645715278,1.0030303818567987,0.9977157017274532,1.016406589643749,1.005122826550411,1.0075773417129146
2023-07-21,1.0068521821930707,1.012006241741343,1.00201223742494,0.9873128496797513,1.0042056987498043,0.9937063197602138,0.9949267458277186,1.0060820612678256,1.0126623276108064,1.0004128009462308
